repo name,repo size, repo clone url
moditect/moditect,5758,https://github.com/moditect/moditect.git
DDTH/ddth-commons,544,https://github.com/DDTH/ddth-commons.git
shihyuho/jackson-dynamic-filter,38,https://github.com/shihyuho/jackson-dynamic-filter.git
ssherwood/spring-boot-jpa,335,https://github.com/ssherwood/spring-boot-jpa.git
VictorAlbertos/RxCache,6767,https://github.com/VictorAlbertos/RxCache.git
apache/rocketmq-spring,206,https://github.com/apache/rocketmq-spring.git
spring-guides/gs-messaging-stomp-websocket,5755,https://github.com/spring-guides/gs-messaging-stomp-websocket.git
Kuangcp/GradleIntegrationMultipleModules,61,https://github.com/Kuangcp/GradleIntegrationMultipleModules.git
ronenhamias/scalecube-services,3206,https://github.com/ronenhamias/scalecube-services.git
geekbeast/rhizome,1918,https://github.com/geekbeast/rhizome.git
hypeapps/wykopolka-android,11905,https://github.com/hypeapps/wykopolka-android.git
opendevstack/ods-provisioning-app,527,https://github.com/opendevstack/ods-provisioning-app.git
Vatavuk/verano-http,352,https://github.com/Vatavuk/verano-http.git
datapublica/hibernate-pg-json,14,https://github.com/datapublica/hibernate-pg-json.git
jberet/jsr352,75603,https://github.com/jberet/jsr352.git
tachoknight/HueControl,24,https://github.com/tachoknight/HueControl.git
tanguyantoine/react-native-music-control,666,https://github.com/tanguyantoine/react-native-music-control.git
elder-oss/sourcerer,512,https://github.com/elder-oss/sourcerer.git
Sunybyjava/wenda,3825,https://github.com/Sunybyjava/wenda.git
JavaWebinar/basejava,367,https://github.com/JavaWebinar/basejava.git
moberwasserlechner/jopencage,239,https://github.com/moberwasserlechner/jopencage.git
web3j/web3j,7157,https://github.com/web3j/web3j.git
fauna/faunadb-jvm,4832,https://github.com/fauna/faunadb-jvm.git
blackdoor/hate,78,https://github.com/blackdoor/hate.git
landon30/Bulls,9825,https://github.com/landon30/Bulls.git
mrcritical/ironcache,59,https://github.com/mrcritical/ironcache.git
rah003/neat-jsonfn,105,https://github.com/rah003/neat-jsonfn.git
JavaOPs/basejava,58,https://github.com/JavaOPs/basejava.git
atholbro/paseto,521,https://github.com/atholbro/paseto.git
Negrero/tachograph-card-structure,5423,https://github.com/Negrero/tachograph-card-structure.git
neopixl/Spitfire,879,https://github.com/neopixl/Spitfire.git
JVMDeveloperID/reactive_billing,28,https://github.com/JVMDeveloperID/reactive_billing.git
jooby-project/jdbi-guide,28,https://github.com/jooby-project/jdbi-guide.git
damnhandy/Handy-URI-Templates,5688,https://github.com/damnhandy/Handy-URI-Templates.git
xinxin321198/loserStarUtils,229,https://github.com/xinxin321198/loserStarUtils.git
spring-guides/gs-async-method,390,https://github.com/spring-guides/gs-async-method.git
sorskod/webserver,71,https://github.com/sorskod/webserver.git
nhenneaux/jersey-http2-jetty-connector,133,https://github.com/nhenneaux/jersey-http2-jetty-connector.git
PAXSTORE/paxstore-3rd-app-android-sdk,4140,https://github.com/PAXSTORE/paxstore-3rd-app-android-sdk.git
emac/spring-boot-features-demo,228,https://github.com/emac/spring-boot-features-demo.git
tamtam-chat/tamtam-bot-api,33706,https://github.com/tamtam-chat/tamtam-bot-api.git
lightblue-platform/lightblue-core,9487,https://github.com/lightblue-platform/lightblue-core.git
Biacode/jcronofy,171,https://github.com/Biacode/jcronofy.git
HubSpot/ChromeDevToolsClient,199,https://github.com/HubSpot/ChromeDevToolsClient.git
